ID_TRAMIT;NOM_TRAMIT;DESCRIPCIO_TRAMIT;TEMA;CODI_AMBIT;DESCRIPCIO_AMBIT;IMMEDIAT;GRATUIT;REQUISITS;NORMATIVA_APLICABLE;RESPONSABLE;ENLLACOS_RELACIONATS;DATA_CREACIO;PARAULES_CLAU;CANAL_TELEMATIC;CANAL_PRSENCIAL;CANAL_TELEFONIC;CANAL_MOBIL;CANAL_QUIOSC;IDIOMA
***014237;Preinscripció de l alumnat als centres educatius sufragats amb fons públics per als Programes de qualificació professional inicial (PQPI);Sol· li ci tud  d¿una  plaça  escolar,  en un  cent re  públi c o  privat  concert at ,  en els  programes de qualificaci ó professional inicial.  Procediment.  L establert  en   la   normat iva   vigent  emesa  pel   Depart ament   d Educaci ó   de  la  Generali tat de Cat alunya, Qui ho pot demanar? El  pare,  mare  o  tutors  legals  de  l¿alumne  que  ha  d¿haver  complert  16  anys  o  més   durant   l¿any   que   present a   la   sol· li ci tud   d¿admi ssi ó   i   no   ha   d¿haver  obti ngut  el  títol  de  graduat  en  educació  secundàri;;0010;educació;;N;Documentació que cal aportar Documentació centres educatius PQPI ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014237#wlp_detall_tramit;29/06/2010;;;S;N;N;;Català 
***014088;Duplicat de la targeta de la parada d¿encants;e la parada d Encants. Qui ho pot demanar? Qualsevol persona que disposi de l¿autorització per a la venda a una parada  d¿encants municipals. Com es pot fer? Presencialment ¿ Departament de Comerç Mitjançant instància signada per l¿interessat/ada. Període de presentació de;;;;;N;Documentació que cal aportar: Còpia autenticada de DNI ;Normativa aplicable: Ordenança Municipal d¿Encants de Badalona.  ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014088#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***014100;Renúncia expressa de la concessió d¿un lloc de venda al mercat municipal;lloc de venda al mercat municipal Qui ho pot demanar? El concessionari. Com es pot fer: Presencialment ¿ Servei d¿Atenció al Ciutadà Mitjançant   instància   signada   per   l¿interessat/ada   i   còpia   de   DNI,  presentada al registre general. ¿ Departament de Comerç Mitjançant c;;;;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014100#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***014089;Renúncia del titular a l¿autorització de la parada d¿encants;ó de la parada d¿encants. Qui ho pot demanar? Qualsevol persona que disposi de l¿autorització per a la venda a una parada  d¿encants municipals.  Com es pot fer? Presencialment ¿ Servei d¿Atenció al Ciutadà Mitjançant instància signada per l¿interessat/ada i còpia de DNI, pre;;;;;N; ;Normativa aplicable: Ordenança Municipal d¿Encants de Badalona.  ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014089#wlp_detall_tramit;17/06/2010;;;S;N;N;;Català 
***014087;Autorització d¿una nova parada d encants;s. Qui ho pot demanar? Tothom major d¿edat. Com es pot fer? Presencialment ¿ Servei d¿Atenció al Ciutadà Mitjançant  instància  signada  per  l¿interessat/ada  i  presentada  al  registre  general S¿ha de fer constar els metres lineals d¿ocupació i el t;;;;;N;Documentació que cal aportar: Còpia autenticada de DNI o NIE, la resta de documentació s¿aportarà quan, de  forma expressa, s¿autoritzi la parada sol·licitada. ;Normativa aplicable: Ordenança Municipal d¿Encants.  ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014087#wlp_detall_tramit;30/06/2010;;;S;N;N;;Català 
***014234;Preinscripció de l alumnat als centres educatius en els ensenyaments sufragats amb fons públics de Batxillerat;So l· licit u d  d ¿un a  p la ça  esco la r,  e n  u n  cen t re  pú b lic  o  p riva t  co n ce rt a t,  e n  e l  n ive ll  e du ca t iu  d e b at xille ra t .       Procediment.  L e sta b le rt  e n  la  no rma t iva  vige n t  e me sa  p e l  Dep a rt a me n t  d  E d u ca ció  d e  la  Ge ne ra lit a t  de  Ca t a lu n ya, Qui ho pot demanar? L a lu mnn e  si  és  ma jo r  d  e da t  o  b e  el  pa re,  ma re  o  tu to rs  leg a ls  d e  l¿a lu mne ,  en  e l  ca s  q ue  sig u i  me no r  d e da t .   Ca l  q ue  l¿a lu mn e  e st ig u i  e n  po sse ssió  de l  Tít o l de  G rad ua t  en  Se cun dà ria  O b liga t ò ria Com es pot fer;;0010;educació;;N;Documentació que cal aportar Documentació a aportar a la prescripció batxillerat. ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014234#wlp_detall_tramit;11/03/2015;;;S;N;N;;Català 
***015380;Accés procés selectiu;Presentar-se per prendre part en un procés selectiu en torn lliure i promoció  interna.  Qui ho pot demanar? Totes les persones que compleixin els requisits establerts a les bases  reguladores de cada procés selectiu Com es pot fer? Presencialment ¿ Servei d Atenció al Ciutadà (SAC)  Per correu administratiu  Qualsevol oficina de correus  Imprès model Instà;;;;;S;Documentació que cal aportar La instància de sol·licitud d¿accés complimentada amb la documentació  exigida en cada procés.  ;Normativa general  ¿ Llei 7/2007, de 12 d¿abril de l¿Estatut Bàsic de l¿Empleat Públic ¿ DL 2/2003, de 28 d¿abril que aprova el TR de la Llei Municipal i de  Règim Local de Catalunya. ¿ Decret legislatiu 1/1997, de 31 d¿octubre, text únic dels preceptes de  determinats  textos  legals  vigents  a  Catalunya  en  matèria  de  funció  pública. ¿ Decret  214/1990,  de  30  de  juliol,  amb  el  reglament  del  personal  al  servei de les entitats locals. ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015380#wlp_detall_tramit;15/06/2010;;;S;N;N;;Català 
***014090;Transmissió d¿una parada d¿encants; ho pot demanar? Tothom major d¿edat. Tipus de transmissió: ¿ Per actes ¿inter vivos¿. ¿ Per actes ¿mortis causa¿. Com es pot fer? Presencialment ¿ Servei d¿Atenció al Ciutadà Mitjançant instància signada pel cedent. En cas de defunció pel  succes;;;;;N;Documentació que cal aportar: ¿ Per actes de transmissió ¿inter vivos¿. Còpia de DNI o NIE del cedent i del nou interessat. Certificat  conforme  el  cedent  està  al  corrent  de  pagament  dels  tributs  municipals. ¿ Per actes de transmissió ¿mortis causa¿. Còpia de DNI o NIE, justificació de ser el successor legal  La resta de documents, reglats, s¿hauran d¿aportar després de l¿autorització de  la transmissió. ;Normativa aplicable: Ordenança Municipal d¿Encants de Badalona.  ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014090#wlp_detall_tramit;16/06/2010;;;S;N;N;;Català 
***002812;Certificat d aprovació de xifres del padró municipal d habitants;Sol·licitud de certificació d aprovació de xifres del padró municipal d¿habitants. Qui ho pot demanar? Persones físiques, persones jurídiques o organismes oficials. Com es pot fer? Presencialment ¿ Servei d¿Atenció al Ciutadà Impresos model Cap Documentació que cal aportar Còpia del document d identitat.   Normativa ¿ Llei   30/1992,   de   26   de   novembre   de   règim   jurídic   de   les  admin;;0019;padró d habitants i Cens Electoral;;N;Documentació que cal aportar Còpia del document d identitat.   ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***002812#wlp_detall_tramit;04/03/2015;;;S;N;N;;Català 
***016057;Sol·licitud d hora Equips bàsics d atenció social;;;0024;serveis socials;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***016057#wlp_detall_tramit;01/07/2010;;;N;N;N;;Català 
***015722;Còpies de planejaments i plànols;Facilitar còpies dels plànols del planejament de Badalona i còpies dels fulls  de la memòria Qui ho pot demanar? Qualsevol persona física o jurídica Com es pot fer? Presencialment ¿ Taulell d¿informació del Departament del Plànol de la Ciutat Impresos model Cap Documentació que cal aportar ¿ Sol·licitud normalitzada  ¿ Full d¿autoliquidació de taxes  Normativa ;;0029;urbanisme;;N;Documentació que cal aportar ¿ Sol·licitud normalitzada  ¿ Full d¿autoliquidació de taxes  ;Normativa  Llei 30/1992 de 26 de novembre de règim jurídic de les administracions  públiques i del procediment administratiu comú ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015722#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***014230;Preinscripció de l alumnat a centres d educació especial;Sol· li ci tud   de   plaça   escolar   per   alumnat   en   edat   escolar   que   presenten  necessi tats   educati ves   especials   deri vades   de   condi ci ons   personals   de  di scapacit at s que  no poden ser ateses als cent res docent s ordi naris.  Qui ho pot demanar? El pare, mare o tutors legals de l¿alumne  que disposi n de dictamen elaborat  per l Equi p d Assessorament  Psci opedagògi c Com es pot fer? Presencialment    ¿ Escola Can Barri ga ¿ Escola Llevant ¿ Escola Maregassa Impresos model Normativa Decret ;;0010;educació;;N; ;Normativa Decret 75/2007, de 27 de març, pel qual s estableix el procediment d admissió de l alumnat als  centres en els ensenyaments sufragats amb fons públics. (DOGC núm. 4852 del 29 de març  de 2007).  Resolució EDU/107/2010, de 27 de gener, per la qual s aproven les normes de preinscripció i  matrícula  de l alumnat  als  centres  educatius per  al  curs  2010-2011  en els  ensenyaments  sufragats  amb  fons  públics  d educació  infantil,  d educació  primària,  d educació  secundària  obligatòria, de batxillerat, de formació professional, de programes de qualificació professional  inicial (PQPI) realitzats pel Departament d Educació, artístics, esportius, d idiomes o d educació  d adults. ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***014230#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***015382;Certificat de serveis prestats;Sol·licitud de certificat de serveis prestats a l¿Ajuntament Qui ho pot demanar? Qualsevol persona  que hagi prestat els seus serveis en aquesta corporació. Com es pot fer? Presencialment ¿ Departament de RRHH ¿ Servei d Atenció al Ciutadà (SAC)  Per correu administratiu  Qualsevol oficina de correus  Imprès model Instància Docum;;;;;S;Documentació que cal aportar Instància ;Normativa general  ¿ Llei 7/2007, de 12 d¿abril de l¿Estatut Bàsic de l¿Empleat Públic ¿ DL 2/2003, de 28 d¿abril que aprova el TR de la Llei Municipal i de  Règim Local de Catalunya. ¿ Decret legislatiu 1/1997, de 31 d¿octubre, text únic dels preceptes de  determinats  textos  legals  vigents  a  Catalunya  en  matèria  de  funció  pública. ¿ Decret  214/1990,  de  30  de  juliol,  amb  el  reglament  del  personal  al  servei de les entitats locals. ¿ Llei 70/1978, de 26 de desembre, de reconeixement de serveis previs. ¿ Reial decret 1461/1982, de 25 de juny, normes d¿aplicació de la Llei  70/1978. ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015382#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***015344;Inscripció per a la realització d un curset de natació;Sol·licitud d¿inscripció per a la realització d¿un curset de natació. Pot inscriure-s¿hi qualsevol persona a partir de 3 anys. L¿activitat consisteix  en l¿aprenentatge de les habilitats aquàtiques i dels estils de natació, així com  en el perfeccionament dels estils.     Qui ho pot demanar? Qualsevol persona física major d¿edat i, en cas de menors d¿edat, el pare, la  mare o el tutor legal. Com es pot fer? Presencialment: Presentant la sol·licitud amb la documentació requerida al  Servei d Atenció Ciutadana. Modificar també el número de telèfon i fer Documentació que cal aportar - Fot;;0011;esports;;N;Documentació que cal aportar - Foto mida carnet d identitat - Fotocòpia número de compte corrent - Fotocòpia del DNI (adults i menors). En cas que el menor no disposi  de DNI, fotocòpia del llibre de família en què consti el menor. - Fotocòpia de la targeta de la Seguretat Social, en el cas que  sigui  pensionista - Fotocòpia de la targeta de família nombrosa, si s¿escau   A més, en el cas de ser menor d¿edat :  - Fotocòpia del DNI del pare mare o tutor   ;Normativa Ordenança General Reguladora dels ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015344#wlp_detall_tramit;03/12/2014;;;S;N;N;;Català 
***015348;Ús de les instal.lacions esportives municipals per una temporada esportiva;Sol·licitud d¿ús de les instal·lacions esportives municipals, per una temporada  esportiva, per a realitzar activitats esportives diverses, l¿organització de les  quals és iniciativa i responsabilitat del sol·licitant. L¿organitzador  d¿aquest  tipus  d¿activitats  físiques  o  esportives,  per  la  seva  impartició ha de comptar amb un titula/ada d¿esport que dirigirà les sessions.  Així mateix, ha de subscriure un contracte d¿assegurança de responsabilitat  civil pels danys eventuals que es puguin ocasionar als usuaris, als practicants  o qualsevol altra persona com a conseqüència de l¿activitat esportiva, que  cobreixi els imports mínims que estableix la normativa vigent en cada cas. . Qui ho pot demanar? Qualsevol persona física usuari individual, i qualsevol persona jurídica, amb  finalitats   esportives   o   no,   amb   ànim   de   lucre   o   no,   com   ara   entitats,  associacions, fundacions, centres educatius d¿infantil, primària, secundària;;0011;esports;;N; ; ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015348#wlp_detall_tramit;24/08/2010;;;S;N;N;;Català 
***015719;Informes i certificats urbanístics;Sol·licitud d¿informació sobre les característiques o condicions urbanístiques  d¿una finca.  Es poden sol·licitar:  - Certificats urbanístic  - Informes urbanístics, on hi ha la mateixa informació que en els certificats  urbanístics però sense certificar  - Informes urbanístics senzills, amb la informació sobre la qualificació  urbanística d¿una finca o amb aclariments sobre alguna condició  urbanística Qui ho pot demanar? Qualsevol persona física o jurídica Com es pot fer? Presencialment:  al  Taulell  d¿informació  del  Departament  del  Plànol  de  la  Ciutat  Documentació que cal aportar - 2 còpies de la sol·licitud normalitzada - Full d autoliquidació de les taxes Normativa  Normes urbanístiques del Pla general ;;0029;urbanisme;;N;Documentació que cal aportar - 2 còpies de la sol·licitud normalitzada - Full d autoliquidació de les taxes ;Normativa  Normes urbanístiques del Pla general metropolità (PGM).  última data de publicació: 8 d¿agost de 1998 Llei 2/2002, de 14 de març  d Urbanisme (DOG núm.3600 21/03/2002)  Llei 30/1992 de 26 de novembre de règim jurídic de les administracions  públiques i del procediment administratiu comú ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***015719#wlp_detall_tramit;04/12/2014;;;S;N;N;;Català 
***001620;Lliurament d un vehicle al dipòsit municipal, per infracció de manca de documentació administrativa;Lliurament d un vehicle arrossegat per la grua municipal per infracció de  manca de documentació (immobilització).  Qui ho pot demanar? Qui consti com a titular del vehicle, el conductor habitual autoritzat pel  propietari, o el seu representant legal documentat. Com es pot fer? Presencialment Inicialment ¿ Prefectura de Guàrdia Urbana Posteriorment ¿ Dipòsit Municipal de Vehicles Im;;0022;seguretat;;N;Documentació que cal aportar Documentació acreditativa de la propietat del vehicle, permís de conduir vàlid  ,  DNI  ,copia  del  Acta  d¿immobilització  i  la  documentació  que  ha  motivat  d¿immobilització. ;Normativa ¿ Llei de seguretat viària  ¿ Ordenances fiscals  ;;https://seu.badalona.cat/portalWeb/badalona.portal?_nfpb=true&_pageLabel=detall_tramit&dDocName=***001620#wlp_detall_tramit;29/06/2010;;;S;N;N;;Català 
