DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-06002;2018;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-06002;2018;6732;1;OTROS CAFES Y BARES;1
S-06002;2018;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-06002;2018;6715;1;RESTAURANTES DE UN TENEDOR;1
S-06005;2018;811;1;BANCA;1
S-06005;2018;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-06006;2018;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-07001;2018;811;1;BANCA;2
S-07001;2018;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-07001;2018;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-07001;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07001;2018;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-07001;2018;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-07001;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07001;2018;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-07001;2018;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-07001;2018;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07001;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-07001;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-07001;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07001;2018;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;3
S-07001;2018;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07001;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07001;2018;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07001;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07001;2018;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07001;2018;6521;1;FARMACIAS;2
S-07001;2018;834;2;ODONTOLOGOS;1
S-07001;2018;6732;1;OTROS CAFES Y BARES;3
S-07001;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07001;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07001;2018;9731;1;SERVICIOS FOTOGRAFICOS;1
S-07002;2018;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-07002;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-07002;2018;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-07002;2018;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-07002;2018;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-07002;2018;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07002;2018;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07002;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-07002;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07002;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-07002;2018;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
S-07002;2018;4761;1;EDICION DE LIBROS;1
S-07002;2018;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-07002;2018;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
S-07002;2018;222;2;INGENIEROS TEC. TELECOMUNICACIONES;1
S-07002;2018;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-07002;2018;6732;1;OTROS CAFES Y BARES;2
S-07002;2018;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-07002;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-07002;2018;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-07003;2018;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-07003;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07003;2018;2537;1;FAB. COLAS Y GELATINAS;1
S-07003;2018;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-07003;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07003;2018;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-07004;2018;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-07004;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-07004;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07004;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07004;2018;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-07004;2018;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07004;2018;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-07004;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-07004;2018;2512;1;FAB. OTROS PTOS. QUIMICOS ORGANICOS;1
S-07004;2018;4193;1;INDUST. ELABORACION MASAS FRITAS;1
S-07004;2018;9429;1;OTROS SERV. SANITARIOS;1
S-07004;2018;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-07004;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07004;2018;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-07004;2018;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-07004;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07004;2018;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-07004;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-07005;2018;811;1;BANCA;2
S-07005;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07005;2018;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-07005;2018;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-07005;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07005;2018;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07005;2018;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-07005;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07005;2018;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-07005;2018;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07005;2018;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07005;2018;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07005;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07005;2018;833;2;ESTOMATOLOGOS;1
S-07005;2018;4393;1;FAB. TEXTILES CON FIBRAS RECUPERACION;1
S-07005;2018;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07006;2018;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-07006;2018;811;1;BANCA;1
S-07006;2018;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;2
S-07006;2018;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07006;2018;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
S-07006;2018;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
S-07006;2018;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-07006;2018;5043;1;INSTALACIONES FRIO Y CALOR;1
S-07006;2018;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07006;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07006;2018;6475;1;PTOS.ALIMENTICIOS Y BEB. MAQUINAS;1
S-07006;2018;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
S-07007;2018;833;2;ESTOMATOLOGOS;1
S-07007;2018;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-07007;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07007;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07008;2018;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07009;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07010;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07010;2018;811;1;BANCA;1
S-07010;2018;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07010;2018;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-07010;2018;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07010;2018;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07010;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07010;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07010;2018;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-07010;2018;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07010;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07010;2018;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-07010;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-07011;2018;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-07011;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07011;2018;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07011;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07011;2018;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;1
S-07011;2018;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;1
S-07011;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07011;2018;6715;1;RESTAURANTES DE UN TENEDOR;1
S-07012;2018;731;2;ABOGADOS;1
S-07012;2018;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-07012;2018;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07012;2018;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07012;2018;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-07012;2018;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07012;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07012;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07012;2018;6732;1;OTROS CAFES Y BARES;1
S-07012;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07013;2018;811;1;BANCA;1
S-07013;2018;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-07013;2018;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-07013;2018;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-07013;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07013;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07013;2018;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07013;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07013;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07013;2018;699;1;OTRAS REPARACIONES NCOP;1
S-07013;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07014;2018;811;1;BANCA;1
S-07014;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07014;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07014;2018;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-07014;2018;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-07014;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07014;2018;9731;1;SERVICIOS FOTOGRAFICOS;1
S-07015;2018;731;2;ABOGADOS;1
S-07015;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07015;2018;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-07015;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07015;2018;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07015;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07015;2018;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-07015;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07017;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07019;2018;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-07019;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07019;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07019;2018;6521;1;FARMACIAS;1
S-07021;2018;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-07021;2018;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-07021;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07021;2018;9682;1;ORGANIZACION ESPECTACULOS DEPORTIVOS;1
S-07021;2018;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07023;2018;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-07023;2018;755;1;AGENCIAS DE VIAJES;1
S-07023;2018;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07023;2018;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-07023;2018;656;1;COM. MEN. DE BIENES USADOS;1
S-07023;2018;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07023;2018;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-07023;2018;6196;1;COM.MAY. LIBROS, PERIODICOS Y REVISTAS;1
S-07023;2018;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-07023;2018;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-07023;2018;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-07023;2018;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-07023;2018;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-07023;2018;6431;1;COM.MEN.PESCADOS;1
S-07023;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07023;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07023;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07023;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07023;2018;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-07023;2018;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-07023;2018;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07023;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07023;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07023;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07023;2018;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-07023;2018;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;1
S-07023;2018;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;2
S-07023;2018;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-07023;2018;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-07023;2018;833;2;ESTOMATOLOGOS;1
S-07023;2018;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-07023;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07023;2018;6521;1;FARMACIAS;1
S-07023;2018;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;2
S-07023;2018;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-07023;2018;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07023;2018;6732;1;OTROS CAFES Y BARES;3
S-07023;2018;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-07023;2018;826;2;PERSONAL DOCENTE ENSEùANZAS DIVERSAS;1
S-07023;2018;732;2;PROCURADORES;1
S-07023;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-07023;2018;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07023;2018;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-07024;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07024;2018;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;1
S-07024;2018;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-07024;2018;922;1;SERVICIOS DE LIMPIEZA;1
S-07025;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07025;2018;3142;1;FAB. ESTRUCTURAS METALICAS;1
S-07025;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07027;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07027;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07027;2018;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07027;2018;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07027;2018;6732;1;OTROS CAFES Y BARES;2
S-07028;2018;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07028;2018;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-07028;2018;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-07028;2018;6424;1;COM.MEN.CARNICERIAS;1
S-07028;2018;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07028;2018;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;2
S-07028;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07028;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07028;2018;6521;1;FARMACIAS;1
S-07028;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07029;2018;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07029;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07029;2018;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-07029;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07029;2018;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07029;2018;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07030;2018;511;2;AGENTES COMERCIALES;1
S-07030;2018;811;1;BANCA;1
S-07030;2018;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-07030;2018;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07030;2018;6521;1;FARMACIAS;1
S-07030;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-07030;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-07031;2018;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-07031;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07031;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07031;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07031;2018;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-07031;2018;6732;1;OTROS CAFES Y BARES;1
S-07031;2018;837;2;PROTESICOS E HIGIENISTAS DENTALES;1
S-07031;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07031;2018;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-08001;2018;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-08002;2018;6521;1;FARMACIAS;1
S-08002;2018;831;2;MEDICOS MEDICINA GENERAL;1
S-08002;2018;6732;1;OTROS CAFES Y BARES;1
S-08002;2018;9696;1;SALONES RECREATIVOS Y DE JUEGO;1
S-08003;2018;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-08003;2018;6152;1;COM.MAY. DE MUEBLES;1
S-08003;2018;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-08003;2018;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;2
S-08003;2018;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-08003;2018;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-08003;2018;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;1
S-08003;2018;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-08003;2018;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-08003;2018;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-08003;2018;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-08003;2018;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;2
S-08003;2018;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-08003;2018;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-08003;2018;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-08003;2018;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-08003;2018;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-08003;2018;454;1;CONFECC. MEDIDA PRENDAS VESTIR;1
S-08003;2018;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-08003;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;27
S-08003;2018;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-08003;2018;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-08003;2018;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-08003;2018;726;2;GRADUADOS SOCIALES;1
S-08003;2018;6732;1;OTROS CAFES Y BARES;1
S-08003;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-08004;2018;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-08004;2018;811;1;BANCA;1
S-08004;2018;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-08004;2018;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-08004;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-08005;2018;436;1;ACABADO DE TEXTILES;1
S-08005;2018;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-08006;2018;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-08006;2018;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-08007;2018;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-08007;2018;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-08007;2018;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-08007;2018;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-08007;2018;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-08007;2018;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-08008;2018;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-08008;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-08008;2018;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-08008;2018;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-08008;2018;6521;1;FARMACIAS;1
S-08008;2018;6732;1;OTROS CAFES Y BARES;1
S-08008;2018;9429;1;OTROS SERV. SANITARIOS;1
S-08008;2018;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-08008;2018;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-08009;2018;811;1;BANCA;3
S-08009;2018;6424;1;COM.MEN.CARNICERIAS;1
S-08009;2018;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-08009;2018;6732;1;OTROS CAFES Y BARES;1
S-08009;2018;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-08010;2018;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-08010;2018;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-08011;2018;881;2;ASTROLOGOS Y SIMILARES;1
S-08012;2018;731;2;ABOGADOS;1
S-08012;2018;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-08012;2018;755;1;AGENCIAS DE VIAJES;1
S-08012;2018;811;1;BANCA;4
S-08012;2018;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-08012;2018;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;2
S-08012;2018;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-08012;2018;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;4
S-08012;2018;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;4
S-08012;2018;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;3
S-08012;2018;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;2
S-08012;2018;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-08012;2018;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-08012;2018;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-08012;2018;6612;1;COM.MEN.EN HIPERMERCADOS;1
S-08012;2018;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-08012;2018;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-08012;2018;6446;1;COM.MEN.MASAS FRITAS;1
S-08012;2018;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);6
S-08012;2018;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-08012;2018;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-08012;2018;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;5
S-08012;2018;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-08012;2018;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-08012;2018;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
