DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-07003;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07003;2019;2537;1;FAB. COLAS Y GELATINAS;1
S-07003;2019;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-07003;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07003;2019;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-07004;2019;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-07004;2019;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-07004;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07004;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07004;2019;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-07004;2019;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07004;2019;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-07004;2019;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-07004;2019;2512;1;FAB. OTROS PTOS. QUIMICOS ORGANICOS;1
S-07004;2019;4193;1;INDUST. ELABORACION MASAS FRITAS;1
S-07004;2019;9429;1;OTROS SERV. SANITARIOS;1
S-07004;2019;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-07004;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07004;2019;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-07004;2019;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-07004;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07004;2019;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-07005;2019;811;1;BANCA;2
S-07005;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07005;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-07005;2019;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-07005;2019;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-07005;2019;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07005;2019;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07005;2019;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-07005;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07005;2019;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-07005;2019;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07005;2019;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07005;2019;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07005;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07005;2019;833;2;ESTOMATOLOGOS;1
S-07005;2019;4393;1;FAB. TEXTILES CON FIBRAS RECUPERACION;1
S-07006;2019;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-07006;2019;811;1;BANCA;1
S-07006;2019;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;2
S-07006;2019;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07006;2019;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07006;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07006;2019;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
S-07006;2019;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
S-07006;2019;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-07006;2019;5043;1;INSTALACIONES FRIO Y CALOR;1
S-07006;2019;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07006;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07006;2019;6475;1;PTOS.ALIMENTICIOS Y BEB. MAQUINAS;1
S-07006;2019;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
S-07007;2019;833;2;ESTOMATOLOGOS;1
S-07007;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-07007;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07007;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07008;2019;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-07009;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07010;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07010;2019;811;1;BANCA;1
S-07010;2019;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07010;2019;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-07010;2019;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07010;2019;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07010;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07010;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07010;2019;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-07010;2019;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07010;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-07010;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-07010;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-07011;2019;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
S-07011;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07011;2019;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-07011;2019;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;1
S-07011;2019;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;1
S-07011;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07011;2019;6715;1;RESTAURANTES DE UN TENEDOR;1
S-07012;2019;731;2;ABOGADOS;1
S-07012;2019;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-07012;2019;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07012;2019;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-07012;2019;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-07012;2019;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-07012;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07012;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07012;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07013;2019;811;1;BANCA;1
S-07013;2019;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-07013;2019;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-07013;2019;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-07013;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07013;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07013;2019;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-07013;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07013;2019;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07013;2019;699;1;OTRAS REPARACIONES NCOP;1
S-07013;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07014;2019;811;1;BANCA;1
S-07014;2019;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-07014;2019;9731;1;SERVICIOS FOTOGRAFICOS;1
S-07015;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07015;2019;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-07015;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07015;2019;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-07015;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07015;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-07017;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07019;2019;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-07019;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07019;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07021;2019;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-07021;2019;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-07021;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07021;2019;9682;1;ORGANIZACION ESPECTACULOS DEPORTIVOS;1
S-07021;2019;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07023;2019;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-07023;2019;755;1;AGENCIAS DE VIAJES;1
S-07023;2019;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-07023;2019;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
S-07023;2019;656;1;COM. MEN. DE BIENES USADOS;1
S-07023;2019;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07023;2019;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-07023;2019;6196;1;COM.MAY. LIBROS, PERIODICOS Y REVISTAS;1
S-07023;2019;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-07023;2019;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-07023;2019;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-07023;2019;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-07023;2019;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-07023;2019;6431;1;COM.MEN.PESCADOS;1
S-07023;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-07023;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07023;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-07023;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07023;2019;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-07023;2019;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-07023;2019;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-07023;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07023;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07023;2019;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-07023;2019;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;1
S-07023;2019;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;2
S-07023;2019;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-07023;2019;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-07023;2019;833;2;ESTOMATOLOGOS;1
S-07023;2019;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-07023;2019;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-07023;2019;6521;1;FARMACIAS;1
S-07023;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;2
S-07023;2019;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-07023;2019;9339;1;OTROS ACTIV. ENSEùANZA;1
S-07023;2019;6732;1;OTROS CAFES Y BARES;3
S-07023;2019;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;2
S-07023;2019;826;2;PERSONAL DOCENTE ENSEùANZAS DIVERSAS;1
S-07023;2019;732;2;PROCURADORES;1
S-07023;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-07023;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-07023;2019;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-07024;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-07024;2019;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;1
S-07024;2019;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-07024;2019;922;1;SERVICIOS DE LIMPIEZA;1
S-07025;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-07025;2019;3142;1;FAB. ESTRUCTURAS METALICAS;1
S-07025;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07027;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-07027;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07027;2019;6732;1;OTROS CAFES Y BARES;2
S-07028;2019;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-07028;2019;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-07028;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-07028;2019;6424;1;COM.MEN.CARNICERIAS;1
S-07028;2019;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-07028;2019;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;2
S-07028;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07028;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07028;2019;6521;1;FARMACIAS;1
S-07028;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-07029;2019;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-07029;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07029;2019;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-07029;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-07029;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-07029;2019;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-07030;2019;511;2;AGENTES COMERCIALES;1
S-07030;2019;811;1;BANCA;1
S-07030;2019;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-07030;2019;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-07030;2019;6521;1;FARMACIAS;1
S-07030;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-07030;2019;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-07031;2019;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-07031;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-07031;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-07031;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-07031;2019;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-07031;2019;6732;1;OTROS CAFES Y BARES;1
S-07031;2019;837;2;PROTESICOS E HIGIENISTAS DENTALES;1
S-07031;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-07031;2019;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-08001;2019;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-08002;2019;6521;1;FARMACIAS;1
S-08002;2019;831;2;MEDICOS MEDICINA GENERAL;1
S-08002;2019;6732;1;OTROS CAFES Y BARES;1
S-08002;2019;9696;1;SALONES RECREATIVOS Y DE JUEGO;1
S-08003;2019;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-08003;2019;6152;1;COM.MAY. DE MUEBLES;1
S-08003;2019;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-08003;2019;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;1
S-08003;2019;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;2
S-08003;2019;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-08003;2019;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-08003;2019;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;1
S-08003;2019;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-08003;2019;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-08003;2019;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-08003;2019;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-08003;2019;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;3
S-08003;2019;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-08003;2019;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-08003;2019;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-08003;2019;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-08003;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-08003;2019;454;1;CONFECC. MEDIDA PRENDAS VESTIR;1
S-08003;2019;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-08003;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;26
S-08003;2019;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-08003;2019;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-08003;2019;6732;1;OTROS CAFES Y BARES;1
S-08003;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-08004;2019;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-08004;2019;811;1;BANCA;1
S-08004;2019;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-08004;2019;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-08004;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-08005;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-08006;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-08006;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-08007;2019;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-08007;2019;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-08007;2019;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-08007;2019;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-08007;2019;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-08007;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-08008;2019;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-08008;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-08008;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-08008;2019;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-08008;2019;6521;1;FARMACIAS;1
S-08008;2019;6732;1;OTROS CAFES Y BARES;1
S-08008;2019;9429;1;OTROS SERV. SANITARIOS;1
S-08008;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-08008;2019;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-08009;2019;811;1;BANCA;3
S-08009;2019;6424;1;COM.MEN.CARNICERIAS;1
S-08009;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-08009;2019;6732;1;OTROS CAFES Y BARES;1
S-08009;2019;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-08010;2019;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-08010;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-08011;2019;881;2;ASTROLOGOS Y SIMILARES;1
S-08012;2019;731;2;ABOGADOS;1
S-08012;2019;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-08012;2019;755;1;AGENCIAS DE VIAJES;1
S-08012;2019;811;1;BANCA;3
S-08012;2019;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-08012;2019;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;3
S-08012;2019;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;4
S-08012;2019;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;3
S-08012;2019;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;2
S-08012;2019;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-08012;2019;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-08012;2019;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-08012;2019;6612;1;COM.MEN.EN HIPERMERCADOS;1
S-08012;2019;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-08012;2019;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-08012;2019;6446;1;COM.MEN.MASAS FRITAS;1
S-08012;2019;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);7
S-08012;2019;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-08012;2019;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-08012;2019;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;4
S-08012;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-08012;2019;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-08012;2019;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-08012;2019;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-08012;2019;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;2
S-08012;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-08012;2019;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;2
S-08012;2019;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;7
S-08012;2019;945;1;CONSULTAS Y CLINICAS VETERINARIAS;1
S-08012;2019;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-08012;2019;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-08012;2019;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;2
S-08012;2019;832;2;MEDICOS ESPECIALISTAS;1
S-08012;2019;6732;1;OTROS CAFES Y BARES;3
S-08012;2019;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-08012;2019;9429;1;OTROS SERV. SANITARIOS;1
S-08012;2019;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;2
S-08012;2019;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;1
S-08012;2019;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-08012;2019;6715;1;RESTAURANTES DE UN TENEDOR;2
S-08012;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;2
S-08012;2019;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-08012;2019;922;1;SERVICIOS DE LIMPIEZA;1
S-08012;2019;841;1;SERVICIOS JURIDICOS;1
S-08012;2019;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-08013;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-08013;2019;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-09001;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-09001;2019;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-09001;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-09001;2019;887;2;MAQUILLADORES Y ESTETICISTAS;1
S-09001;2019;6732;1;OTROS CAFES Y BARES;1
S-09001;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-09002;2019;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-09002;2019;6431;1;COM.MEN.PESCADOS;1
S-09003;2019;436;1;ACABADO DE TEXTILES;1
S-09003;2019;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-09003;2019;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-09003;2019;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-09003;2019;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-09003;2019;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-09003;2019;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-09003;2019;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;2
S-09003;2019;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-09003;2019;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;2
S-09003;2019;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-09003;2019;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-09003;2019;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;3
S-09003;2019;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;1
S-09003;2019;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;1
S-09003;2019;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-09003;2019;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-09003;2019;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;1
S-09003;2019;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-09003;2019;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-09003;2019;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-09003;2019;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;1
S-09003;2019;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-09003;2019;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-09003;2019;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-09003;2019;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-09006;2019;6424;1;COM.MEN.CARNICERIAS;1
S-09006;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-09006;2019;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-09008;2019;6521;1;FARMACIAS;1
S-09009;2019;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-09009;2019;6431;1;COM.MEN.PESCADOS;1
S-09009;2019;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-09010;2019;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
